  1.677E-01  6.802E-14  1.204E-15  3.253E-14  8.987E-33  1.131E-32  1.424E-32  1.793E-32  2.257E-32  2.842E-32  3.577E-32  4.504E-32  5.670E-32  7.137E-32  8.985E-32  1.115E-35  1.404E-35  1.767E-35  2.225E-35  2.801E-35  3.526E-35  4.439E-35  5.589E-35  7.035E-35  8.857E-35  1.115E-34
  1.706E-01  6.792E-14  1.233E-15  3.315E-14  1.131E-32  1.424E-32  1.793E-32  2.257E-32  2.841E-32  3.577E-32  4.503E-32  5.669E-32  7.137E-32  8.985E-32  1.131E-31  1.389E-35  1.749E-35  2.201E-35  2.771E-35  3.489E-35  4.392E-35  5.529E-35  6.961E-35  8.763E-35  1.103E-34  1.389E-34
  1.736E-01  6.781E-14  1.261E-15  3.368E-14  1.434E-32  1.805E-32  2.272E-32  2.860E-32  3.601E-32  4.533E-32  5.707E-32  7.184E-32  9.044E-32  1.139E-31  1.433E-31  1.742E-35  2.193E-35  2.760E-35  3.475E-35  4.375E-35  5.508E-35  6.934E-35  8.729E-35  1.099E-34  1.383E-34  1.741E-34
  1.766E-01  6.766E-14  1.288E-15  3.416E-14  1.816E-32  2.286E-32  2.878E-32  3.624E-32  4.562E-32  5.743E-32  7.230E-32  9.101E-32  1.146E-31  1.442E-31  1.816E-31  2.184E-35  2.750E-35  3.461E-35  4.358E-35  5.486E-35  6.906E-35  8.695E-35  1.095E-34  1.378E-34  1.735E-34  2.184E-34
  1.797E-01  6.749E-14  1.316E-15  3.460E-14  2.300E-32  2.896E-32  3.646E-32  4.590E-32  5.778E-32  7.274E-32  9.157E-32  1.153E-31  1.451E-31  1.827E-31  2.300E-31  2.740E-35  3.449E-35  4.342E-35  5.467E-35  6.882E-35  8.664E-35  1.091E-34  1.373E-34  1.729E-34  2.176E-34  2.739E-34
  1.828E-01  6.730E-14  1.345E-15  3.498E-14  2.910E-32  3.664E-32  4.613E-32  5.807E-32  7.310E-32  9.203E-32  1.159E-31  1.459E-31  1.836E-31  2.312E-31  2.910E-31  3.436E-35  4.326E-35  5.446E-35  6.856E-35  8.630E-35  1.087E-34  1.368E-34  1.722E-34  2.168E-34  2.729E-34  3.435E-34
  1.860E-01  6.709E-14  1.375E-15  3.532E-14  3.678E-32  4.630E-32  5.829E-32  7.339E-32  9.238E-32  1.163E-31  1.464E-31  1.843E-31  2.320E-31  2.921E-31  3.677E-31  4.307E-35  5.422E-35  6.825E-35  8.593E-35  1.082E-34  1.362E-34  1.714E-34  2.158E-34  2.717E-34  3.421E-34  4.306E-34
  1.892E-01  6.685E-14  1.407E-15  3.560E-14  4.648E-32  5.851E-32  7.366E-32  9.274E-32  1.167E-31  1.470E-31  1.850E-31  2.329E-31  2.932E-31  3.691E-31  4.647E-31  5.401E-35  6.799E-35  8.560E-35  1.078E-34  1.357E-34  1.708E-34  2.150E-34  2.707E-34  3.407E-34  4.290E-34  5.400E-34
  1.925E-01  6.659E-14  1.440E-15  3.584E-14  5.860E-32  7.377E-32  9.287E-32  1.169E-31  1.472E-31  1.853E-31  2.333E-31  2.937E-31  3.697E-31  4.654E-31  5.858E-31  6.759E-35  8.510E-35  1.071E-34  1.349E-34  1.698E-34  2.137E-34  2.691E-34  3.387E-34  4.265E-34  5.369E-34  6.758E-34
  1.958E-01  6.631E-14  1.473E-15  3.603E-14  7.367E-32  9.275E-32  1.168E-31  1.470E-31  1.850E-31  2.330E-31  2.933E-31  3.692E-31  4.648E-31  5.851E-31  7.366E-31  8.439E-35  1.062E-34  1.337E-34  1.684E-34  2.120E-34  2.669E-34  3.360E-34  4.229E-34  5.324E-34  6.703E-34  8.437E-34
